id,text,hash_tag
CfMafvdvwel,"🦋황주부♡뀨띠워킹맘💎evening.homecook🍳
저녁식사후엔~~~설겆이 하면서
뜨건정수물로
낼 모닝국.두가지랑 야채버섯님들~잘게 썰어놓쥬🎵🎶
🌱소고기감자두부멸치된장찌개
🌱조개탕
🌱양상추.당근.표고버섯.오이~얇고 잘게 썰
-모든요리에 활용이쥬😉😆
건강관리가 중요하쥬🙏🙏
지혜주심에 감솨쥬💕
.
.
.
.
.
.
.
#감사함으룽🌈#은혜#축복#소망#사랑#지혜#행복#기쁨",기쁨
CfMV5IpvBx6,"남편을위한무릎기도1년♡

30일 패턴 23번째가 완료 되었습니다^^

남편을 위한 기도 꼭 하세요♡
기도가 헛되지 않아요♡♡♡
남편을 세상에 나가 승리하게 만들어요^^
처음만난 순간부터 지금까지 한결같은 사랑을 보여주는
남편이너무 소중해서 기도합니다♡

남편을 위한 기도문 710일차입니다 ♡
기도하는 축복♡
설교듣는 축복♡
매일매일이 기적인 축복♡
함께해요~♡
30일패턴으로 계속됩니다♡
#남편을위한기도 #20일차 #710일차 #20220625 #남편을위한무릎기도문 #기도하는재미😍 #기도 #감사 #기쁨 #사랑 #행복 #승리 #남편 #부부 #기도하는아내 #사랑받는아내 #행복한부부 #축복의가정",기쁨
CfLN1LQlBWo,"🦋황주부♡뀨띠워킹맘💎dinner.homecook🍳
퇴근하궁~집밥요리모드 후다닥이쥬 🎵🎶
🐨남푠님 열무얼갈이물김치국수말이🥢 주문접수쥬 😎😎
낼 모닝국 두가지랑~~
뜨건정수물로 speed쥬🤞🤞
🌱조개탕
-냄비에 뜨건정수물 .불켜궁~양파껍질.꽃게발
-끓으묜 건져내궁~얼려논 조개 넣기
-입이 벌어지묜~생강미림.다진마늘.액젓.간장.꽃소금.미원
-후추 톡톡~~대파 썬것😆
🌱소고기된장찌개
-냄비에 뜨건정수물.불켜궁 ~꽃게발.끓으묜 건져내기
-된장 풀궁~깐멸치님들.감자.호박 얇게썬것
-컵에 소고기.뜨건정수물~전자렌쥐에 데쳐서 헹군후 자른것 넣기
-두부.버섯 썬것.다진마늘.생강미림.미원.후추 톡톡~
-대파채~😉
🌱열무얼갈이물김치국수말이
-냄비에 뜨건정수물.불켜궁~국수 넣구 흔들며 삶기
-찬물에 헹군후 그릇에담구~계란지단 만들기
-그릇에 열무얼갈이물김치.계란지단 썬것.깨 솔솔이쥬 🥢
🐨남푠님~부인님 잘 먹어습니당~하네융💕💕
.
.
.
.
.
.
.
#감사함으룽🌈#은혜#축복#소망#사랑#지혜#행복#기쁨",기쁨
CdhJib8vihv,"📈

바지런히..
여행 갑니다🙋‍♀️

즐거운 주말되세요!!

❤천천히 하고 싶은 거 다❤

#일상 #여행
#소소한행복
#감사 #기쁨
#경제적자유
#주식이답",기쁨
CfKuPHdvoBt,"생일은 고깃집국룰^^
잘보냈습니다^^
감사합니다 ^^
축하해주신분들께 감사인사올립니다^^

#고기 #생일
#식사 #가족 #서면 #고하순
#생일파티 #선물
#가족스타그램
#먹스타그램 #맛집스타그램
#맛스타그램😋 #맛집
#삼겹살 #갈비살
#즐거운시간 #술술술
#술스타그램
#만족 #기쁨 #행복스타그램
#음식스타그램 #음식 #서비스 #좋음
#부산맛집 #부산 #코스 #추천 #마시자",기쁨
CfOnSgBvdvV,"이것도 예고편 🎀
-
그린과 엠버, 찰떡궁합 컬러감 👍
-
-
-
#하울스홈 #홈카페 #보넬쥬드글라스 #감성글라스 #와인글라스 #고블렛잔 #고블렛글라스 #와인잔 #와인 #이중내열글라스 #이중글라스 #보넬 #쥬드 #쥬드미니 #제주머들러 #행복 #기쁨 #오늘 #bonheur #aujourdhui #bonel #joud",기쁨
CfOEzvsPGLV,"22 - 135
#퇴임꽃바구니
#오브제플라워꽃바구니
ㆍ
ㆍ
#선한영향력#축복의통로
#감사 #은혜#기쁨#행복
ㆍ
ㆍ
✔클래스및 주문 문의✔

☎️ 063) 229  3292
📱 010  4945  3292
ㆍ
ㆍ
👉 전주시  홍산남로16 👈
포엠빌딩1층 오브제플라워

#전주꽃집#신시가지꽃집#효자동꽃집#전주꽃다발#전주꽃바구니#전주리스#전주비누꽃#전주용돈케이크#전주조화#전주실크플라워#전주용돈꽃다발#전주#신시가지#전주꽃배달",기쁨
CfK6CuPJnvg,"대흥동 리모델링 공사 마무리 단계. 안전하게 마무리 하자!
@y_juuuuuuuuuuuu

#성심종합건설 #건축공사업 #신축공사 #리모델링공사 #인테리어공사 #대전 #대흥동테미공원 #천주교신자 #봉사 #기쁨",기쁨
CfKcJqsPid_,"📖 욥기 2장~7장

🔖여호와께서 사탄에게.이르시되 네가 내 종 욥을 주의하여 보았느냐 그와 같이 온전하고 정직하여 하나님을.경외하며 악에서 떠난 자가 세상에 없느니라 네가 나를 충동하여 까닭없이 그를 치게 하였어도 그가 여전히 자기의.온전함을 지켰느니라(욥 2:3)

#성경일독 #성경일독챌린지
#성경말씀 #말씀 #말씀묵상 #믿음
#믿음의가정 #성경구절 #감사 #기쁨 #욥기",기쁨
CfKV_MUBpDo,"마편초가 바람에 흔들린다..
석양과 어울리네..
.
.
#버들마편초 #정원 #저녁시간 #분위기 #보라색 #꽃 #석양 #정겨움 #취미 #행복 #기쁨 #힐링 #우리집 #웃음 #정원에음악을담다 #꽃이피는자리 #숲 #월아네뜨락 #정원에서놀다 #감성 #구름 #싹이난자리 #마당있는집 #피어나는꽃 #행복이가득한집 #여유 #월아네정원",기쁨
CfIS21Jhgpb,"오랜만에 셋이서 만날 예정🎂🎉

프린세스 공주들의 모임👸✨

새 옷과 함께 친구가 선물로 준 리누 음파 반지도 끼고 간다!!!

그리고 오늘은 수업도 휴강~~!

원래 난 수업 끝나고 가려고 했는데(근처라서)

딱 마침 이 날이 휴강이라서 넘 다행이야!

선물 다 마음에 들어했으면 좋겠당☺🎁✨

💌🍀

#친구 #친구들 #공주 #생일 #모임 #기대 #설렘 #기쁨 #友達 #プリンセス #誕生日 #会う #楽しい #わくわく #嬉しい #❤💙💛",기쁨
CfKJyt0vzAl,"급하지않아 호빵 너 먹튀!
먹을때만 똥그란 눈뜨고 순진한척!
사랑이는 먹보!조절 들어가야겠어!

#추억#사랑#기쁨#슬픔#아픔#미안##표현하며살기!##
#길고양이#이글이#우복이#호빵이#사랑이#이별#",기쁨
CfKdakwvzJn,"성경공부를 해본 결과!
소망은 오직 하나님 인것을 알았다!

#일상 #하나님 #예수님 #크리스찬 #찬양 #행복 #행복스타그램 #기쁨 #소통해요 #그림  #진심 #교회 #좋아요 #기독교 #크리스천 #좋아요반사",기쁨
CfMG-Zfsnn3,"Girl’s GanG🖤😎❤️‍🔥💫
…
#girls #new #girlgang #summer #yerevan #instacool #crazydanceband #sunglasses #dancer #friends #hiphop #cool #인스타 #인스타그램 #인스타패션 #인스타데일리 #인스타룩 #인스타뷰티 #패션 #패션룩 #뷰티 #하트 #사진 #기쁨 #친구 #일상 #한국 #힙합 #룩 #비틀비틀",기쁨
CfJUfnorSkz,"장마오기전 메리골드꽃수확~♡
눈건강에 도움주는 꽃차만들기~
오랜시간 끝에 맛난 꽃차완성~♡
#메리골드꽃차#기다림#정성 #수확
#소소한행복#기쁨#장마시작",기쁨
CfI1a4HL_9r,"-
우리 선생님들 열작하시는 모습🙊
아이들이 다 선생님들의 열정을 보고
배우는 것 같네요!!🙊🙈🙊

멋진합동작품 기대만발💖

#자라다#자라다미술#자라다남아미술
#남아전문#하남미술#미사미술#훈육
#열정선생님#멋진아이#건강한마음
#성향#미술 #미술학원#할수있다#대기실
#자라다모든곳이영감받을곳
#호기심#자극#새로운재료#만들기학원#몰입#연구작#남아미술
#성취#자신감#기쁨#수업시간소개",기쁨
CfJDxDYPowl,"직접 농사지은 감자 캐는날 감자 알이 생각보다 잘 들었다
#농사지은 #주부농사 #수확의계절 #신토불이
#감자캐는날 #기쁨#주부스타그램 #일상기록
#가족스타그램 #우리농산물 #텃밭에서 #일상#인스타그램 #행복스타그램 #힘든하루
#💛#😀",기쁨
CfMFhb_PUM1,"#
#고마움😍
-
-
원래 오늘 지온이가 친구들을
집에 초대했는데
내가 급체를 해버려서 모두 취소😅
-
-
그래도 이모들이 도와줘서
방과후 아동 요리 끝나고
급으로 키카 나들이😁
-
-
시원이 오늘 첫니 뽑은날🦷
우리 막내가 시원이도 뽑아주고
얼마전에 지온이 이도 뽑아주고👍
-
-
내일부터는 체한거 다 나아서
맛있는 음식도 많이 많이 먹는
주말이 될테야💃
-
-
#그녀의사생활👧🏻
#독수리오남매🦅 #친친#친구#하원후풍경✨#키카#점핑몬스터#경기광주#남매맘#애둘맘👫 #경기광주맘#초딩#초딩1학년#유딩#8세여아#6세남아#지오니그램👧🏻 #듬직이그램👶🏻 #행복#감사#기쁨",기쁨
CfKKDGXPJlK,"[렘17:7-8]
7 그러나 무릇 여호와를 의지하며 여호와를 의뢰하는 그 사람은 복을 받을 것이라
8 그는 물 가에 심어진 나무가 그 뿌리를 강변에 뻗치고 더위가 올지라도 두려워하지 아니하며 그 잎이 청청하며 가무는 해에도 걱정이 없고 결실이 그치지 아니함 같으리라

나무 가지나 몸통에 물을 많이 부어도 나무는 튼튼해지지 않습니다.
나무는 뿌리를 깊게 내려 땅속에 있는 물을 빨아들여야 한다고 합니다.

시냇가에 있는 나무가 뿌리를 깊이 내릴 수록 가무는 해에도 걱정이 없겠죠.

우리에게 물은 단순히 공가 같은 걸까요.
영혼의 잎이 청청하기 위해, 낙심되고 두려울때에도 걱정이 없으려면 성령과, 말씀에 뿌리를 깊이 내려야 합니다.
그렇다면 우리가 영척 침체기가 오더라도 이미 내안에 성령으로 꽉 차있어 염려가 없을 것 입니다.
그 복을 누리고 싶습니다.

주님. 제가 말씀에 깊게 뿌리를 내리겠습니다.
성령의 충만한 은혜를 공급받겠습니다.
그리하여 성령의 열매, 인내의 열매, 은사의 열매등 좋은 결실을 맺겠습니다.
주님 함께하여 주시옵소서.
예수님의 이름으로 기도합니다.
아멘🙏

#말씀 #함께기도해요 #큐티 #묵상 #말씀묵상 #중보기도 #기도제목 #용기 #사랑 #예수님 #사랑합니다. #QT #로뎀나무_그늘아래 #평안 #평강 #기쁨 #감사 #감사 #화목 #행복 #좋은글 #감동 #시편",기쁨
CfMVeBbpNgt,"오♡ #신랑수업 #신랑수업출석완료 이벤트 꾸준히 했더니 #스벅커피 #당첨 ♡

수천명이 지원했을 텐데~
난 #행운아 ♡

오늘의 피로와 고생
잊으라는 #위로 의 #한잔 으로 여기며
#선물 감사히 받겠습니다.

이 #기쁨 은 우리 #영탁 님과 ㅋㅋㅋ",기쁨
CfIKH49v4gl,"여러분~~~
우리 아들이 ☆청소년대표☆ 되었어요ㅠㅠ
중2년동안 꿈나무대표를 잘 밟고 왔는데
꿈나무대표 다음 단계인 청소년대표가 되어 정말 이 기쁨을 말로 표현을 못하겠네요...
코치님 전화받고 엄청 울었어요ㅠㅠ 그 동안에 은상이가 해온 노력들을 알기에...
운동한다고 초5때 전학가서 버스로 20분가량 가야하고 버스에서 내려서 학교까지 가는 거리가 꽤나 있는데 그 힘듬을 잘 이겨내고 중3까지 잘해주고 꿈을 향해 잘 가고있네요^^
다들 엄마의 노력이 있어 아들이 잘 커줬다고 하지만 전 아들 노력이 더 크다고 생각해요... 우리 아들 커온 과정들이 머리에서 사진처럼 한장한장 생각나네요..
정말 기쁘고 아들이 자랑스럽고 한편으로는 존경스럽기도... 꾸준함에 힘을 보여준것같아서...
7월 27일부터 8월 15일까지 대표팀들과 하계운동하러 떠나는 아들..^^
가서 더 많은걸 배우고 내 것으로 만들어 오길바래...😍
#여러분#세단뛰기#청소년대표#꿈나무대표#기쁨#아들의성장#엄마의노력#꾸준한노력#하계운동#아들축하해",기쁨
CfJWWStv3wW,"#묵상나눔 비록 이틀이지만 일을 하면서
발바닥도 아프고 허리도 아프고
시간은 안가고 집은 엄청 가고 싶은데
계속 하나님을 부르면서
잘 생각 안나는 (로마서 5:3-4) 말씀을
붙잡으면서 이겨내었다.

퇴근버스에 타고
잘 생각나지 않았던
말씀을 펼쳐보았다.

그중에서 연단 이라는 단어가
눈에 띄어서 사전을 찾아보니
쇠붙이를 불에 달군 후
두드려서 단단하게 함을 보고

"" 내가 가는길을 그가 아시나니
그가 나를 단련하신 후에는
내가 순금같이 되어 나오리라
욥기 23:10 ""

이 말씀에 나오는 순금이 생각났고
순금이 되는 과정이 힘든걸 아니까
연단 되는것이 싫어서 인상이 찌푸려졌다.

하나님께 솔직하게 말씀드렸다
환난 이겨내는 것도 싫고
연단 되는것도 싫다고
왜 그래야 하는지 모르겠다고..

아직도 이유는 잘 모르겠지만
하나님 말씀에 순종해야하지 않을까?
라는 생각이 들기도 하고
이 말씀을 붙들고 이겨내야 하지 않을까
라는 마음도 든다..

계속 하나님께 물어봐야겠다.

#일상 #하나님 #예수님 #크리스찬 #찬양 #행복 #행복스타그램 #기쁨 #소통해요 #그림  #진심 #교회 #좋아요 #기독교 #크리스천 #좋아요반사",기쁨
CfI6YehvYWW,"누리호의 성공적인 발사를 축하합니다. 누군가의 숨 졸였던 무수한 시간들을 격려합니다. 정재승

~~~

식사 시간에 아이와 누리호 발사 장면 뉴스를 찾아보았다.
설명식의 건조한 멘트에 실망.ㅜㅜ
다른 건?
현장의 분뮈기가 담긴거 없나?

숨 졸였던 무수한 시간 뒤의
환호와 기쁨을 같이 느끼고 싶었다.
환희에 찬 그 모습을 보고 싶었다.
찬란한 그 순간을.
그리고
커다란 도약에 대해 국민의 한 사람으로서 진심으로 축하하고 싶었다.

#누리호#감정#환호#기쁨#긍지#도약",기쁨
CfMR7VLv3f9,"#한성교회,#한성아카데미,#블랙가스펠
#찬양,#은혜,#기쁨,#수료찬양
#오늘금철,#예배
오늘 드디어 전반기 교회음악 아카데이
수료를 하였다! 몸이 아닌 목소리로
주님을 찬양을 했을때 정말 기뻤고
부족하고 연약하고 모자라지만 실수까지도
주님이 들어 주시고 받아주셔서 정말
기쁨으로 찬양 드릴수 있었다!
또 그루터기때 이후로 당 위에서 찬양
하는것은 처음 이였는데 그루터기때
위에서 예배 섬기고 몸으로 찬양 드려서
그런지 긴장이 안되고 오히려 찬양드릴수
있어 감사하였다! 그래서 다음학기때
하게 된다면 또 할 마음이 생겼다!",기쁨
CfMP9ZrJZHx,"#좋은날

어떤 일이든 어떤 여행이든
누구와 함께 하느냐에 행복이 달라진다

워너비 그룹을 만난 지금 매순간이 행복하다😊",기쁨
CfLOg1ELnPl,"<좋은강안병원으로 온 편지 전달해드립니다!>

안녕하세요~
좋은강안병원 입니다 ✌✌

좋은강안병원이
감사편지의 주인공을 만나 뵙고,
칭찬편지와 소정의 상품을 함께
전달하는 시간을 가졌답니다!😊


국제협력부 박창순 과장님~ :)


-편지 전문-
좋은아침. 캐시.

한번은 학생에게 감사 편지를 받고 기뻤는데, 그 기억에 당신께 감사편지를 보내요.
당신은 한국에 생활하는 수년동안 나에게 얼마나 많은 도움이 되었는지 몰라요.
덕분에 건강 챙기는데 있어서 많은 걱정을 줄일 수 있었어요.
당신의 친절과 열정 덕에 제 건강에 대해 안정감을 느낄 수 있었고, 비록 직접 전달하지는 못하겠지만, 다른 외국환자분들도 같은 마음일 거라 확신해요.

당신께 감사하고, 존중하며. 좋은 나날이 되기를. 감사해요.


GOOOOOOD morning Ms. Kathy… When I get a thank you email from a student, it always makes me feel good. SOOOO I wanted to send a “thank you email” to you. I wanted to tell you HOW MUCH your help has meant to me over the years. I want to tell you that you have helped make my life better in Korea. I wanted to tell you that your help, reduces my stress A LOT about my health care in a foreign language. Your kindness and hard work makes me feel safer living with my small health issues. I am 100% sure that other foreigners feel the same way, even if we forget to tell you sometimes. I hope you know that you are appreciated and respected. I hope that you have a good day and week. THANK YOU!!!

-/////

앞으로도 환자분들께
따뜻한 진료 서비스를 제공하기 위해
더욱 더 친절하게 다가가겠습니다 :)
남은 오후도 파이팅하세요~!



#병원으로온편지 #친절편지 #감사편지 #편지전달 #친절 #감사 #행복 #보람 #기쁨 #외국인환자 #국제협력부 #의료통역 #좋은강안병원 #수영구종합병원 #부산종합병원",기쁨
CfKwlsUJ6RX,"한국 생활 2
제일 그리웠던 #엄마밥상
가족들과의 소소한 대화
빠질수없는 피자와 #지코바
별것도 아닌것이 그렇게 먹고싶었던
#쿨피스와 꿀호떡
자제력과 인내를 길러주는 #공부시간

지극히 #평범한 일상이 주는 #행복 #기쁨
남편이 빠져 1프로 부족한..",기쁨
CfJF5vGvNrd,"22.06.23

#감정#표현#영혼#성숙#성장
#시#슬픔#기쁨#노여움#인내
#예술#삶",기쁨
CfOdrwLPnvc,".
.
.

📚어른의대화법
✍🏼임정민작가님

#기쁨 #자기계발 #자아 #소통 #한걸음씩
#어른의대화법 #부정적신호차단",기쁨
CfLMkQGvbeB,"#브론즈빌더#미팅
#분당ABC#오늘의사회#나
성공의자격은 믿음!♡

나만 꿈꾸는게 아닌,
아이들도 꿈꾸게 하는 사업!

내가 변화하고, 애씀으로
우리가족이 다 보상 받을 수 있는 일.

내가 감당하지 않으면,
아이들이 해야한다.

#감사#사랑#기쁨#믿음
#자유가족희망보상
#helping_people_live_better_lives",기쁨
CfLq5yOvUY7,"2022.6.24 금 ❤️‍🔥24회중/12회 혈장헌혈(261회)

오늘도 헌혈 인증합니다. 😁

수고해주신 간호사님 기억하기 : 염민희 간호사님

#헌혈 #혈장 #일산헌혈의집 #나눔 #기쁨
#기부권 #대한적십자혈액관리본부 #따스한한방울",기쁨
CfKozxFPgBb,#하나님#인도#믿음#동행#감사#은혜#금요일#아침#말씀#기쁨#평안#사진#God#love#design#fff#f4f#l4l#instagram#selfie#크리스쳔#감성#복음#선교#열방#사명,기쁨
CfOnTwOLSR4,"아무리 작은 일이라도 『고맙습니다・미안합니다』 라고 말하는 사람. 정말 멋지다🌼🌈

どんなに小さなことでも『ありがとうございます・ごめんなさい」と言う人。本当に素敵◡̈⋆",기쁨
CfI0zxqrNeG,"첫계약

서류 위에
우리 이름이 적히고
도장을 찍고 나오기까지

실감이 안나서
몇번이나 서류를 봤는지 모르겠다.
그렇게 우리는

우리집의 이제 한걸음뿐이지만
이제 시작이지만
다 이룬거 같다!

앞으로도 우리 으샤으샤
잘 헤쳐나가보자!
사랑해♡

#첫계약 #긴장 #처음 #기쁨 #데이트 #기념일 #내집 #일상 #일상기록 #인스타툰 #인스타툰그램",기쁨
CfJNILOJFrS,"👶: 모든게 신기하고 궁금해요
.
.
.
.
.
.
.
.
🏷
#9개월아기 #생후9개월 #문센데이
#아기친구들 #happiness

#행복 #기쁨 #감사 #건강 #라이프스타일
#도율이네 #벨라 #오케이 #아들맘 #소띠아기 #아기일상 #육아 #육아소통 #육아일상 #육아맘 #일상 #소통 #데일리",기쁨
CfKr6ovPixo,"Let love and faithfulness never leave you; bind them around your neck, write them on the tablet of your heart. Then you will win favor and a good name in the sight of God and man. Proverbs 3:3~4

#좋은글#위로#힐링#사랑#기쁨#자유#회복#붓펜#잠언#손글씨#꽃그림#색연필",기쁨
CfKJf1FveVu,"우리는 가족이 되어갑니다.
운명인게지!
#추억#사랑#기쁨#슬픔#아픔#미안##표현하며살기!##
#길고양이#이글이#우복이#호빵이#사랑이#이별#",기쁨
CfJWlnGvm1R,저때 기억이 안나 많이컸다 진짜...👩🏻‍🍼,기쁨
CfKm2z2BBfa,"◡̈
#옹고집
6️⃣0️⃣0️⃣일❤
이런날엔 삼겹살이지ㅋㅋㅋ
600일동안 큰 싸움없이 항상 행복하게해죠서고마오.
가끔 한번씩 짜증나게할땐 있지만
그래도 괜찮앙.
내가 더 짜증나게 했을테니까ㅎㅎ
앞으로 더 열심히 사랑하자.
@intoo4008
.
.
.
#행복 #행복해 #행복한 #행복스타그램 #행복그램 #행복하자 #행복이 #행복행복 #행복하다 #행복해라 #행복해요 #행복하세요 #행복하다그램 #행복하자아프지말고 #기쁨 #기쁨이 #넘나좋은것 #즐거움 #기분좋아 #좋은날 #happy #happyhappy #happyday #happytimes #veryhappy",기쁨
CfIP5sPP-js,"#
#흐린날씨☁️
-
-
꿉꿉하고 흐린날씨에
도서관 나들이📚
-
-
지온이가 읽고 싶다던 책이 있는데
학교 도서관에서 읽고
또 읽고 싶다고 해서 수업 가기 전
휘리릭 도서관에 왔드아.
이것저것 읽고 싶은 책 빌리고
다시 내 할일 하러 고고😁
-
-
열심히 살쟈, 오늘도🙌🏻🙌🏻
-
-
#주말권집입🎶
#일상#육아#소통#함께#책스타그램#도서관#남매맘#애둘맘👫 #경기광주맘#행복#감사#기쁨#초딩맘#6세맘#초1#목요일#장마시작☔️",기쁨
CfN7xF8vGti,건축자의 버린 돌일지라도 주님으로 우리는 집 모퉁이의 머릿돌이 되고 !,기쁨
CfLeNK1PH0e,"☆서평단모집소식☆
[책세상 신간 서평단모집][피카]<춤추는 사자 브라이언>

자신감과 용기가 필요한 어린이를 위해
톰 틴 디스버리가 전하는 사랑스러운 성장담!
“나를 나답게 하는 특별함을 찾아 주는 그림책.”

어린이들에게 무한한 상상력과 책 읽는 즐거움을 느끼게 하는 <피카 그림책 시리즈> 첫 번째 작품 《춤추는 사자 브라이언》이 출간되었습니다. 《춤추는 사자 브라이언》은 ‘사자는 용감하고 씩씩하다’라는 이미지와 어울리지 않아 친구들에게 춤을 좋아하는 것을 숨기는 사자 브라이언의 이야기를 담은 그림책입니다. 동물 친구들은 브라이언의 춤추는 모습을 사랑스러워하고, 있는 그대로 자신을 드러내는 용기에 무한한 응원의 힘을 보냅니다. 진정한 우정의 가치, 나다움을 발견하는 것의 기쁨, 있는 모습 그대로를 인정하는 태도, 자기 긍정 등 소중한 주제들을 담았습니다. 세상의 고정관념으로부터 무너지지 않는 용기와 믿음의 가치를 유쾌한 이야기와 상상력을 자극하는 그림으로 표현한 수작입니다.

●책세상맘수다 카페에서 서평단모집 확인하세요 ●

#피카
#피카출판사
#춤추는사자브라이언
#브라이언
#춤추는사자
#그림책
#성장그림책
#우정
#기쁨
#용기
#믿음
#책
#책추천
#책스타그램
#책육아
#책리뷰
#책읽기
#책선물
#책육아맘
#bookstagram
#book
#bookliver
#bookreview
#booknerd
#bookaddict
#books
#booklove
#bookstagrammer
#맘스타그램
#맘소통",기쁨
CfOoZoUrddU,"덥지만 좋은 하늘이었어요.☁️💙
아니, 더우니까 좋은 하늘일지도 몰라⸌◦̈⃝⸍

暑いけどいい空でした
いや、暑いからいい空なのかもね",기쁨
CfOmeBjF9pV,#iwpg속초지부 #iwpg #평화 #DPCW #전쟁반대 #어머니의마음 #아름다운세상 #사랑 #기쁨 #희망 #즐거움 #나눔 #하나 #함께 #선물,기쁨
CfNGDLlBPcW,"벼르다.

예쁜지만,
굳이 #멀티캡 #multiplug 까지 이쁜걸로 해야겠니,
늘 스스로 다독이며 보낸
시간.

그러던 어느날
one of them으로
#지름신 오심.
그치만 역시 오니
너무 #예뻐

#samuelsmalls
#기쁨 을 주셔서,
제가 THANK YOU해요~
감각있고 소중하게 해주시는
#패키지 까지 늘 감동.

#예쁜일상살기
#매일기록",기쁨
CfI4kqhPLoJ,"_
⠀
비가 많이 내리는 오늘이지만,
남경씨의 연락으로 제마음만은 맑음☀️
카톡하는내내 웃음이 키득키득:)
예식마치고 너무 예뻤다고 좋은이야기 많이 들으셨다니,
그게 제 기쁨이죠🧏🏻‍♀️
⠀
⠀
⠀
⠀
#웨딩플래너이은혜🌿
#셀레브
#세인트지지오티
#정샘물웨스트 @make_up.limi @_zoa27
#전경련플라자",기쁨
CfInAeOvnXe,"첫 마음
.
.
#마음#시#글귀#heart#사랑해#love#행복#기쁨#사랑글귀#좋은글귀#캘리그라피#calligraphy#캘리스타그램#캘리#calli#손글씨#handwriting#맞팔은댓글#선팔후맞팔#맞팔#팔로미#댓글#좋아요#라늬#일상#dailycalligraphy",기쁨
CfOZMNOP0iS,"💜HAPPY MOMENT💜
5월, 뜻밖의 선물들
나는 행복한 두개의 심장 박기희!🥳
#기쁨이 #가정의달 #hpoint #취향적립멤버십",기쁨
CfK3iHWJ8qH,"#초록힐링
#그린그린해
#비오는날☔️ #창가에서
#인센스 #인센스홀더

@bloom.in_jeju
#감사합니다💕
꼼꼼하게 안전한 포장해주셨어요~🤗
#언박싱 #설렘 #기쁨 #행복

색깔도 모양도 #취저 #좋아요💕

나에게 선물 하나
#🎁
#소소한일상 #소소한행복
#향기뿜뿜
#향기중독자
오늘 이 시각, 이 기분 #일상담기
💜실내 향기💜 물들이는 중
#나그참파

#제주살이 #부산여자 #시골스타그램 #시골라이프

일상에서의 행복
소소한 즐거움
기쁨이 되는 보람찬 하루의 기록
#일상기록그램 #도민일상 #제주도민일상",기쁨
CfK1Y6cB_ec,"#4일차

아침부터 컵라면 먹어볼까~~ㅎㅎ
커피랑 함께~~~^^♡♡♡♡♡
점심시간엔 자야겠다 피곤하당~~~잉잉잉잉
#라면#일터#행복#기쁨#소망",기쁨
CfOnHKlPm3X,"예고편 ☁️
-
구미에서 세종까지 아기 안고 온 나를 위하여 🥂
커.피.수.혈.
-
-
-
#하울스홈 #홈카페 #보넬쥬드글라스 #감성글라스 #와인글라스 #고블렛잔 #고블렛글라스 #와인잔 #와인 #이중내열글라스 #이중글라스 #보넬 #쥬드 #쥬드미니 #제주머들러 #행복 #기쁨 #오늘 #bonheur #aujourdhui #bonel #joud",기쁨
CfOui4wlZM0,".#헌혈 #은장 🌡 #나눔 의 #기쁨 은 #행복 을 ➕️
.#강원도 ⛰️ #평창 #용평 #강릉 #동해 🏞
.역시 난 강원도가 좋은가 봄😎
.700km나 달리다니...😅",기쁨
CfLqmDxvRFI,"마지막 남은 살구를 따서 먹었다..
정말 맛있게 잘 먹었다..
달고 부드럽고 씨까지 쏙 빠진다..
.
.
#살구 #정원 #아침 #분위기 #살구색 #정겨움 #취미 #행복 #기쁨 #힐링 #우리집 #웃음 #정원에음악을담다 #꽃이피는자리 #숲 #월아네뜨락 #정원에서놀다 #감성 #싹이난자리 #마당있는집 #피어나는꽃 #행복이가득한집 #여유 #월아네정원",기쁨
CfI0YRrrSwL,"드디어 오늘 도착한 굿짹월드 펜시리즈...
너무 예뻐서 모두 써볼까 하는 마음이 컸지만
주문한 그날 부터 마음속 깊은 곳에서는 내사람들에게 한자루씩 나누어주는 것을 계획했다.

#mkyu
#굿짹볼펜 #goodjjackworld #볼펜#나눔#기쁨#열정대학생
#문방구#",기쁨
CfIRxpVPaXi,"히힛!! 새우살 성공!!
- 갈때마다 물어보는데 계속 없었다…😱
너무 맛있는 새우살🤫
그래서 항정살과 새우살 구매했다 ㅋㅋㅋㅋ

아~ 좋당!!

#감탄 #고기고기 #새우살 #있을때사야함 #기쁨 #아직목요일 #내일언넝와라 #비소식 #미세먼지😡🤬",기쁨
CfLUpJPvve4,"와 이거 실물 쩌네

#나이키 #오프화이트 #콜라보 #당첨 #기쁨 #아재감성 #아재개그",기쁨
CfJSh1RlOrV,"낙지볶음밥 첫 판매!
씐나요~^^&

#석바위토스트동탄청계점 #낙지볶음밥 #개시 #첫판매 #신난다 #신메뉴 #try #시도 #반응 #기쁨 #놀람 #신기 #짱 #즐거움 #마케팅 #전략 #성공 #기대",기쁨
CfMhRdtPLt3,"#쌈채소#기쁨#물만주고기른채소
#맛도최고#상품최고#첫수확",기쁨
CfOcJDRvNA1,"서연이 친구 이안이도 함께 ㅋㅋㅋ
민박이 이래서 좋구나

같이간 친구들 가족 다 모여서
함께 저녁식사 클리어

애들 다 모이니 5명 ㅋㅋ
어른 6명

멤버 괜찮네~",기쁨
